"","id","text","secs","nlines","nchars","cps","nchars_longest_line","link","high_cps","long_line","too_many_lines","nfails"
"1167",645,"fategli sapere che è un imperativo morale quando\Nqualcuno dice ""ci proverò"", quello che gli dico",5.62999999999965,2,78,13.8543516873898,41,"https://youtu.be/Jaok_8MNntQ?t=3951",FALSE,FALSE,FALSE,0
"1168",912,"dicendo questo cose per nessun'altra ragione. Tu\Nsai solo che questo è vero se lo applichi.",5.27999999999975,2,73,13.8257575757582,40,"https://youtu.be/Jaok_8MNntQ?t=5496",FALSE,FALSE,FALSE,0
"1169",1142,"sono convito di si ma per essere sicuri",2.31999999999971,1,32,13.7931034482776,32,"https://youtu.be/Jaok_8MNntQ?t=6977",FALSE,FALSE,FALSE,0
"1170",1619,"Dopo una lunga conversazione, potrebbero\Ndire che ridurranno un po', o che non faranno nulla",5.43900000000031,2,75,13.7892995035844,40,"https://youtu.be/Jaok_8MNntQ?t=10490",FALSE,FALSE,FALSE,0
"1171",112,"Tutti i rifugi dovrebbero essere trasformati\Nin santuari al posto delle imprese di morte.",5.44000000000005,2,75,13.7867647058822,39,"https://youtu.be/Jaok_8MNntQ?t=820",FALSE,FALSE,FALSE,0
"1172",841,"per gli animali. Non verrebbero più maltrattati,\Na causa tua. Ma come individui, il beneficio",5.44000000000051,2,75,13.7867647058811,40,"https://youtu.be/Jaok_8MNntQ?t=5111",FALSE,FALSE,FALSE,0
"1173",155,"si fa confusione. Ognuno ha una\Ndefinizione diversa. Ci avete fatto caso?",4.27999999999997,2,59,13.7850467289721,34,"https://youtu.be/Jaok_8MNntQ?t=1138",FALSE,FALSE,FALSE,0
"1174",143,"Un altro modello che adottiamo è nel fare outreach.\NEd è di questo che vi voglio parlare oggi.",5.45000000000005,2,75,13.7614678899081,42,"https://youtu.be/Jaok_8MNntQ?t=1063",FALSE,FALSE,FALSE,0
"1175",1609,"se vuoi colpire una persona e scalfire\Nil loro ego, è così che lo puoi",4,2,55,13.75,32,"https://youtu.be/Jaok_8MNntQ?t=10434",FALSE,FALSE,FALSE,0
"1176",1031,"non c'è nulla che possa dire e sono un ipocrita\Ne sono un maltrattatore di animali o anche se non",5.60000000000036,2,77,13.7499999999991,40,"https://youtu.be/Jaok_8MNntQ?t=6196",FALSE,FALSE,FALSE,0
"1177",813,"più un ipocrita"" e lo dico perché\Nmolti vegani sono assolutamente degli ipocriti,",4.88000000000011,2,67,13.729508196721,41,"https://youtu.be/Jaok_8MNntQ?t=4944",FALSE,FALSE,FALSE,0
"1178",1398,"Sì, questa è un'ottima osservazione,\N""se la conversazione",3.35899999999856,2,46,13.694551949991,29,"https://youtu.be/Jaok_8MNntQ?t=8823",FALSE,FALSE,FALSE,0
"1179",1251,"ciò che ricorderanno è il senso\Ndi colpa quando sentono",3.35999999999967,2,46,13.6904761904775,26,"https://youtu.be/Jaok_8MNntQ?t=7756",FALSE,FALSE,FALSE,0
"1180",1015,"inaccurate e irrazionali è un segno che\Nsi sentono in colpa e la colpa è un segno che è",5.03999999999996,2,69,13.6904761904763,36,"https://youtu.be/Jaok_8MNntQ?t=6105",FALSE,FALSE,FALSE,0
"1181",796,"- ""Quindi cosa pensi di poter fare come individuo?""",2.84999999999945,1,39,13.6842105263184,39,"https://youtu.be/Jaok_8MNntQ?t=4849",FALSE,FALSE,FALSE,0
"1182",1551,"Wow, fatemi leggere questa domanda, um...\N<<Come rispondo se non considerano questi video",5.1200000000008,2,70,13.6718749999979,39,"https://youtu.be/Jaok_8MNntQ?t=9978",FALSE,FALSE,FALSE,0
"1183",1357,"in modo che assorbiate bene vorrei che davvero\Nne teniate conto e lo assimiliate bene",5.19999999999891,2,71,13.653846153849,39,"https://youtu.be/Jaok_8MNntQ?t=8511",FALSE,FALSE,FALSE,0
"1184",643,"""Provereste"" a non essere\Ndei pedofili o smettereste e basta, c***o",3.74000000000024,2,51,13.6363636363628,31,"https://youtu.be/Jaok_8MNntQ?t=3941",FALSE,FALSE,FALSE,0
"1185",1030,"un vero amico direbbe sai che c'è?\Nrispetto il fatto che mi hai confrontato e",4.47999999999956,2,61,13.6160714285728,35,"https://youtu.be/Jaok_8MNntQ?t=6191",FALSE,FALSE,FALSE,0
"1186",335,"Grazie per l'onestà. Perché non vogliamo fare\Ni vegani moralizzatori, non vogliamo essere",5.44000000000005,2,74,13.6029411764705,37,"https://youtu.be/Jaok_8MNntQ?t=2133",FALSE,FALSE,FALSE,0
"1187",666,"o accetteresti questi insensati piccoli passi\Nche non vanno realmente da nessuna parte?",5.44000000000051,2,74,13.6029411764693,40,"https://youtu.be/Jaok_8MNntQ?t=4096",FALSE,FALSE,FALSE,0
"1188",535,"prendiate questo approccio e lo personalizziate.\NE voglio che lo facciate.",4.55999999999995,2,62,13.5964912280703,42,"https://youtu.be/Jaok_8MNntQ?t=3300",FALSE,FALSE,FALSE,0
"1189",267,"beh, credo che gli parlerò della salute,\Nperché ha una malattia cardiaca,",4.33999999999992,2,59,13.5944700460832,32,"https://youtu.be/Jaok_8MNntQ?t=1754",FALSE,FALSE,FALSE,0
"1190",854,"- ""Cioè, bisogna fare qualcosa, ma...""",1.84000000000015,1,25,13.5869565217381,25,"https://youtu.be/Jaok_8MNntQ?t=5172",FALSE,FALSE,FALSE,0
"1191",983,"Non so dirti se tu debba farlo\Nesattamente con queste persone,",3.76000000000022,2,51,13.5638297872333,27,"https://youtu.be/Jaok_8MNntQ?t=5919",FALSE,FALSE,FALSE,0
"1192",999,"loro poiché non sono rilevanti oltre che\Ncome merce quindi ho constatato che",4.72000000000025,2,64,13.5593220338976,34,"https://youtu.be/Jaok_8MNntQ?t=6004",FALSE,FALSE,FALSE,0
"1193",851,"Così loro capiscono cosa sia indispensabile fare.",3.10000000000036,1,42,13.5483870967726,42,"https://youtu.be/Jaok_8MNntQ?t=5161",FALSE,FALSE,FALSE,0
"1194",1105,"nutritionfacts.org è il sito,\Nma voglio solo aggiungere che la persona che dice",4.80000000000018,2,65,13.5416666666662,41,"https://youtu.be/Jaok_8MNntQ?t=6712",FALSE,FALSE,FALSE,0
"1195",1320,"siamo qui oggi?"">> Esatto, sì, grazie Jaz, sei\Nstato attento. Ok ,perfetto, andiamo avanti.",4.95999999999913,2,67,13.5080645161314,35,"https://youtu.be/Jaok_8MNntQ?t=8245",FALSE,FALSE,FALSE,0
"1196",94,"vuole sentire parlare di sofferenza animale.\NIo provo a parlare ma lui/lei escono",4.95999999999992,2,67,13.5080645161292,38,"https://youtu.be/Jaok_8MNntQ?t=691",FALSE,FALSE,FALSE,0
"1197",461,"su ogni ricetta e ogni prodotto, e puoi scoprire\Nmolto velocemente se una cosa è vegana o no.",5.48000000000002,2,74,13.5036496350365,39,"https://youtu.be/Jaok_8MNntQ?t=2867",FALSE,FALSE,FALSE,0
"1198",819,"questo accade a loro, ma il beneficio per te è che\Nnon devi più essere un seviziatore di animali e non",6,2,81,13.5,42,"https://youtu.be/Jaok_8MNntQ?t=4984",FALSE,FALSE,FALSE,0
"1199",559,"Non ci mettono nemmeno tanto a dirlo a un vegano:",2.88999999999987,1,39,13.4948096885819,39,"https://youtu.be/Jaok_8MNntQ?t=3444",FALSE,FALSE,FALSE,0
"1200",436,"perché così si fondono i diritti animali con\Nl'ambientalismo e con la salute umana.",5.03999999999996,2,68,13.4920634920636,37,"https://youtu.be/Jaok_8MNntQ?t=2710",FALSE,FALSE,FALSE,0
"1201",1464,"Non sono sicuro di aver capito Soilless Magician",3.04000000000087,1,41,13.4868421052593,41,"https://youtu.be/Jaok_8MNntQ?t=9320",FALSE,FALSE,FALSE,0
"1202",1267,"Bene sono passati 30 secondi, mi piacciono\Ni 30 secondi, sembra il giusto",4.07999999999993,2,55,13.480392156863,33,"https://youtu.be/Jaok_8MNntQ?t=7892",FALSE,FALSE,FALSE,0
"1203",251,"- ""Lo faremo in modo graduale.""\N- ""Capisco che possa sembrare come un grande passo,",4.59999999999991,2,62,13.4782608695655,40,"https://youtu.be/Jaok_8MNntQ?t=1679",FALSE,FALSE,FALSE,0
"1204",932,"la tua ipocrisia. Se non era qualcun\Naltro eri tu stesso che facevi questa distinzione.",5.27999999999975,2,71,13.4469696969703,42,"https://youtu.be/Jaok_8MNntQ?t=5626",FALSE,FALSE,FALSE,0
"1205",680,"Non ci devi provare, devi farlo.",1.85999999999967,1,25,13.4408602150561,25,"https://youtu.be/Jaok_8MNntQ?t=4187",FALSE,FALSE,FALSE,0
"1206",1482,"È possibile chiedere a non-vegani di condividere\Nun feedback sulla conversazione .. beh",5.36000000000058,2,72,13.4328358208941,41,"https://youtu.be/Jaok_8MNntQ?t=9437",FALSE,FALSE,FALSE,0
"1207",697,"succede nei loro cuori e quello\Nche proveranno dopo aver parlato con te.",4.39999999999964,2,59,13.409090909092,33,"https://youtu.be/Jaok_8MNntQ?t=4291",FALSE,FALSE,FALSE,0
"1208",392,"qualcosa di nuovo nel quale inserire ciò\Nche è applicabile e ciò che ho scoperto esaminando",5.67999999999984,2,76,13.3802816901412,42,"https://youtu.be/Jaok_8MNntQ?t=2474",FALSE,FALSE,FALSE,0
"1209",688,"e quella era la ragione per cui le utilizzavamo.\NCercavamo di avere una qualche misurazione",5.68000000000029,2,76,13.3802816901402,39,"https://youtu.be/Jaok_8MNntQ?t=4239",FALSE,FALSE,FALSE,0
"1210",1480,"Ho problemi a parlare oggi... Le domande aperte\Nsono generalmente da preferire. Per agganciare",5.76000000000022,2,77,13.368055555555,40,"https://youtu.be/Jaok_8MNntQ?t=9415",FALSE,FALSE,FALSE,0
"1211",1093,"e per tutto il team di AV, ne sono grato\Nperché significa che stiamo lavorando",4.72000000000025,2,63,13.3474576271179,33,"https://youtu.be/Jaok_8MNntQ?t=6634",FALSE,FALSE,FALSE,0
"1212",540,"perché ""facciamo"" loro queste cose.\NVoi queste cose non le fate più, quindi precisiamo.",5.16999999999962,2,69,13.3462282398462,41,"https://youtu.be/Jaok_8MNntQ?t=3331",FALSE,FALSE,FALSE,0
"1213",1285,"Um, di nuovo, devo ripetere questo\Npunto perché è veramente",3.59999999999945,2,48,13.3333333333354,27,"https://youtu.be/Jaok_8MNntQ?t=8024",FALSE,FALSE,FALSE,0
"1214",1298,"Dite, in un mattatoio, nello specifico. Perché\Nè lì che finiscono gli animali, no?",4.80000000000018,2,64,13.3333333333328,37,"https://youtu.be/Jaok_8MNntQ?t=8107",FALSE,FALSE,FALSE,0
"1215",554,"con la questione più urgente del nostro\Ntempo, e il fatto che questa è la più intima",5.02999999999975,2,67,13.3200795228635,34,"https://youtu.be/Jaok_8MNntQ?t=3415",FALSE,FALSE,FALSE,0
"1216",1573,"Come puoi notare, ci sono molte\Ndefinizioni diverse in giro...",3.68000000000029,2,49,13.3152173913033,25,"https://youtu.be/Jaok_8MNntQ?t=10136",FALSE,FALSE,FALSE,0
"1217",60,"mentre preparo qui. Quindi, se\Navete delle domande fatemelo sapere nei commenti.",4.95999999999998,2,66,13.3064516129033,42,"https://youtu.be/Jaok_8MNntQ?t=429",FALSE,FALSE,FALSE,0
"1218",1275,"come un mostro a sangue freddo.\NEcco cosa sono queste persone,",3.76000000000022,2,50,13.2978723404248,25,"https://youtu.be/Jaok_8MNntQ?t=7942",FALSE,FALSE,FALSE,0
"1219",976,"vale sempre la pena. Credo che la tua domanda sia se\Nsia efficace fare quello che fai.",5.11999999999989,2,68,13.2812500000003,41,"https://youtu.be/Jaok_8MNntQ?t=5882",FALSE,FALSE,FALSE,0
"1220",565,"""Ok, sì, non sono completamente vegano,\Nma provo ad esserlo almeno 5 giorni a settimana.""",5.11999999999989,2,68,13.2812500000003,38,"https://youtu.be/Jaok_8MNntQ?t=3482",FALSE,FALSE,FALSE,0
"1221",534,"Quindi, so che dopo che vi ho insegnato queste\Ncose, è semplicemente la natura umana che voi",5.59999999999991,2,74,13.2142857142859,37,"https://youtu.be/Jaok_8MNntQ?t=3293",FALSE,FALSE,FALSE,0
"1222",364,"esperienza lavorativa nell'ambito della vendita,\Ntutta la formazione che avevo ricevuto,",5.67999999999984,2,75,13.2042253521131,42,"https://youtu.be/Jaok_8MNntQ?t=2292",FALSE,FALSE,FALSE,0
"1223",91,"Oh un abbraccio Silvia, grazie per il supporto",2.88,1,38,13.1944444444445,38,"https://youtu.be/Jaok_8MNntQ?t=674",FALSE,FALSE,FALSE,0
"1224",1340,"vi dice che non state considerando l'altro lato\Ndella medaglia, che non siete abbastanza aperti,",6,2,79,13.1666666666667,40,"https://youtu.be/Jaok_8MNntQ?t=8386",FALSE,FALSE,FALSE,0
"1225",1193,"è troppo veloce 30 secondi?",1.51999999999953,1,20,13.1578947368462,20,"https://youtu.be/Jaok_8MNntQ?t=7354",FALSE,FALSE,FALSE,0
"1226",965,"solo quello e non ne vogliono sapere di ascoltarti\Ne quindi ridicolizzano",4.72000000000025,2,62,13.1355932203383,42,"https://youtu.be/Jaok_8MNntQ?t=5824",FALSE,FALSE,FALSE,0
"1227",337,"Ecco come stanno le cose: i non-vegani\Ncercano da sempre di costringerci a crederlo,",5.19999999999982,2,68,13.0769230769235,38,"https://youtu.be/Jaok_8MNntQ?t=2145",FALSE,FALSE,FALSE,0
"1228",1348,"Ehm non so cosa sia EPA David",1.7599999999984,1,23,13.0681818181937,23,"https://youtu.be/Jaok_8MNntQ?t=8455",FALSE,FALSE,FALSE,0
"1229",1300,"che non voglio più essere amic* di\Npersone che, dopo aver avuto tutte le informazioni,",5.27999999999975,2,69,13.0681818181824,42,"https://youtu.be/Jaok_8MNntQ?t=8119",FALSE,FALSE,FALSE,0
"1230",1538,"""Cosa pensi dell'abuso sugli animali?"".\NDopodiché ribadite la loro posizione creando una",5.51999999999862,2,72,13.0434782608728,42,"https://youtu.be/Jaok_8MNntQ?t=9873",FALSE,FALSE,FALSE,0
"1231",1165,"ok riduco ad un minuto quindi abbiamo ancora 30\Nsecondi credo che un minuto sia abbastanza",5.59999999999945,2,73,13.0357142857156,37,"https://youtu.be/Jaok_8MNntQ?t=7141",FALSE,FALSE,FALSE,0
"1232",1311,"non serve più. Infatti diciamo,\N""Vuoi sapere perché siamo qui?"".",3.76000000000022,2,49,13.0319148936163,25,"https://youtu.be/Jaok_8MNntQ?t=8189",FALSE,FALSE,FALSE,0
"1233",980,"e che devi focalizzarti su ciò che dici tu e come\Nsostieni gli animali, così che se qualcuno",5.68000000000029,2,74,13.0281690140838,39,"https://youtu.be/Jaok_8MNntQ?t=5902",FALSE,FALSE,FALSE,0
"1234",1450,"e non è in questo workshop per l'outreach per un\Nmotivo, che tu hai fatto notare e lo apprezzo",5.68100000000049,2,74,13.0258757261034,38,"https://youtu.be/Jaok_8MNntQ?t=9215",FALSE,FALSE,FALSE,0
"1235",1253,"sia vero, c'è una citazione davvero fantastica che\Ntutti conoscono ed è proprio vera: ""Le persone non",6.23999999999978,2,81,12.9807692307697,41,"https://youtu.be/Jaok_8MNntQ?t=7767",FALSE,FALSE,FALSE,0
"1236",1565,"il significato... Come dire\N""Supremazia umana"" o ""Abuso sugli animali"",",4.15999999999985,2,54,12.9807692307697,33,"https://youtu.be/Jaok_8MNntQ?t=10084",FALSE,FALSE,FALSE,0
"1237",1242,"da trovare, ma ciò non fa diventare vegana la gente,\Nperché conoscere tutti questi aneddoti è una cosa,",6.40000000000055,2,83,12.9687499999989,42,"https://youtu.be/Jaok_8MNntQ?t=7704",FALSE,FALSE,FALSE,0
"1238",23,"Grandioso, allora terrò questo microfono.\N""È meglio."" Bene! Grazie Ariane.",4.47999999999999,2,58,12.9464285714286,35,"https://youtu.be/Jaok_8MNntQ?t=186",FALSE,FALSE,FALSE,0
"1239",865,"Ritiro quello che ho detto perché\Nqui, alla fine, raddoppia il concetto,",4.48000000000047,2,58,12.9464285714272,30,"https://youtu.be/Jaok_8MNntQ?t=5242",FALSE,FALSE,FALSE,0
"1240",354,"per fargli prendere sul serio i diritti dei neri.\NQuanto sarebbe strano?",4.55999999999995,2,59,12.9385964912282,40,"https://youtu.be/Jaok_8MNntQ?t=2240",FALSE,FALSE,FALSE,0
"1241",1055,"Ok, allora, una domanda da Carlo: ""Ciao Paul,\Nuna volta capito che la persona",4.5600000000004,2,59,12.9385964912269,33,"https://youtu.be/Jaok_8MNntQ?t=6374",FALSE,FALSE,FALSE,0
"1242",164,"Dobbiamo costantemente raccontare la verità\Ne agire in base a essa quanto più possibile.",5.72000000000003,2,74,12.9370629370629,39,"https://youtu.be/Jaok_8MNntQ?t=1195",FALSE,FALSE,FALSE,0
"1243",451,"Spieghiamo soltanto questo processo a tre step\Ne vi mostriamo come questa piccola cosa,",5.64999999999964,2,73,12.9203539823017,40,"https://youtu.be/Jaok_8MNntQ?t=2805",FALSE,FALSE,FALSE,0
"1244",468,"Ricevono tutto ciò di cui hanno bisogno alla fine.\NPerciò non vi focalizzate sul ""come"".",5.42000000000007,2,70,12.9151291512913,41,"https://youtu.be/Jaok_8MNntQ?t=2907",FALSE,FALSE,FALSE,0
"1245",1272,"E questo è quello che si dice essere\Nrispettosi, è il massimo rispetto che voi",4.88000000000011,2,63,12.9098360655735,34,"https://youtu.be/Jaok_8MNntQ?t=7921",FALSE,FALSE,FALSE,0
"1246",38,"Ok, come stai Vegan King? Bene, quindi\Nmettiamoci al lavoro. Cominceremo, oh devo",4.96000000000004,2,64,12.9032258064515,35,"https://youtu.be/Jaok_8MNntQ?t=283",FALSE,FALSE,FALSE,0
"1247",483,"potete guardarlo utilizzando i sottotitoli\Nsu YouTube e dovrebbe già risultare tradotto così.",6.20000000000027,2,80,12.903225806451,42,"https://youtu.be/Jaok_8MNntQ?t=2994",FALSE,FALSE,FALSE,0
"1248",1603,"sei vegano, hai l'opportunità\Ndi non essere più ipocrita, e questo ci riconduce",4.96000000000095,2,64,12.9032258064492,40,"https://youtu.be/Jaok_8MNntQ?t=10378",FALSE,FALSE,FALSE,0
"1249",192,"noterete che tireranno fuori molte obiezioni,\Nsia consce sia inconsce, quindi",5.03999999999996,2,65,12.8968253968255,39,"https://youtu.be/Jaok_8MNntQ?t=1352",FALSE,FALSE,FALSE,0
"1250",1233,"in cui dite ""Ho un commento"" o ""C'è qualcosa\Nche voglio aggiungere"" e io aspetterò che voi",5.36000000000058,2,69,12.8731343283568,37,"https://youtu.be/Jaok_8MNntQ?t=7651",FALSE,FALSE,FALSE,0
"1251",845,"""Buona giornata!"" Dopo avergli parlato di\Nquesto beneficio. È importante che chiediate",5.51999999999953,2,71,12.8623188405808,38,"https://youtu.be/Jaok_8MNntQ?t=5129",FALSE,FALSE,FALSE,0
"1252",862,"non decidi di diventare vegano, gli animali...""",2.80000000000018,1,36,12.857142857142,36,"https://youtu.be/Jaok_8MNntQ?t=5222",FALSE,FALSE,FALSE,0
"1253",1041,"è bene sentirsi male per\Nqualcosa che è male",2.80000000000018,2,36,12.857142857142,20,"https://youtu.be/Jaok_8MNntQ?t=6269",FALSE,FALSE,FALSE,0
"1254",704,"ognuno di noi è divento vegano, di sicuro.\NC'è una storia che ho su YouTube di Gary Yourofsky.",5.68000000000029,2,73,12.8521126760557,40,"https://youtu.be/Jaok_8MNntQ?t=4326",FALSE,FALSE,FALSE,0
"1255",621,"- ""Da quando avevo 19 anni, ora ne ho 45,\Nsono circa 27 anni che sono vegetariana.""",4.27999999999975,2,55,12.8504672897204,31,"https://youtu.be/Jaok_8MNntQ?t=3812",FALSE,FALSE,FALSE,0
"1256",969,"solo provocando e non riesci a connetterti,\Nil mio unico suggerimento è di sbeffeggiarli.",5.76000000000022,2,74,12.8472222222217,38,"https://youtu.be/Jaok_8MNntQ?t=5846",FALSE,FALSE,FALSE,0
"1257",481,"ha tutte le traduzioni, penso che coprano almeno\N30 lingue diverse o qualcosa del genere, per cui",6,2,77,12.8333333333333,40,"https://youtu.be/Jaok_8MNntQ?t=2981",FALSE,FALSE,FALSE,0
"1258",242,"- ""Noi non siamo vegani ma siamo vegetariani.\NMangiamo pollo, sì, mangiamo pesce, pollo.""",5.29999999999995,2,68,12.8301886792454,35,"https://youtu.be/Jaok_8MNntQ?t=1632",FALSE,FALSE,FALSE,0
"1259",591,"a questo messaggio, che siano nostri alleati,\Ndi nuovo noi non faremmo mai questo con...",5.38000000000011,2,69,12.8252788104087,37,"https://youtu.be/Jaok_8MNntQ?t=3633",FALSE,FALSE,FALSE,0
"1260",1514,"non essere partecipe della violenza. Allora lo sto\Nleggendo nel modo sbagliato, fatemi ricominciare.",6.55999999999949,2,84,12.8048780487815,42,"https://youtu.be/Jaok_8MNntQ?t=9683",FALSE,FALSE,FALSE,0
"1261",1079,"non-vegano, perché questo è ciò che sono i non-vegani,\Nsuprematisti umani, e tu ti stai abbonando a questo",6.5600000000004,2,84,12.8048780487797,42,"https://youtu.be/Jaok_8MNntQ?t=6537",FALSE,FALSE,FALSE,0
"1262",644,"Una volta che capite che è sbagliato?\NAncora non lasciate che se la cavino così,",5,2,64,12.8,34,"https://youtu.be/Jaok_8MNntQ?t=3946",FALSE,FALSE,FALSE,0
"1263",1560,"non stai parlando con una persona\Nrazionale e ben disposta.",3.84000000000015,2,49,12.7604166666662,28,"https://youtu.be/Jaok_8MNntQ?t=10050",FALSE,FALSE,FALSE,0
"1264",257,"- ""Smettere, certamente.""\N- ""Smettere, giusto?""",2.50999999999999,2,32,12.7490039840638,18,"https://youtu.be/Jaok_8MNntQ?t=1704",FALSE,FALSE,FALSE,0
"1265",473,"È stato appena aggiornato. E c'è\Nil nostro sito cubeoftruth.com, e questo link ora",5.09999999999991,2,65,12.7450980392159,40,"https://youtu.be/Jaok_8MNntQ?t=2936",FALSE,FALSE,FALSE,0
"1266",1019,"qualcosa che li fa sentire\Ninadeguati e si devono sentire così",4.07999999999993,2,52,12.7450980392159,30,"https://youtu.be/Jaok_8MNntQ?t=6129",FALSE,FALSE,FALSE,0
"1267",1636,"come rispondere a qualcuno che\Ndice che assumerebbe gli animali.",4.23999999999978,2,54,12.7358490566044,28,"https://youtu.be/Jaok_8MNntQ?t=10626",FALSE,FALSE,FALSE,0
"1268",52,"Ok. Bene, sto per entrare nel merito di\Nciò che dobbiamo affrontare.",4.24000000000001,2,54,12.7358490566037,30,"https://youtu.be/Jaok_8MNntQ?t=368",FALSE,FALSE,FALSE,0
"1269",295,"se non fossero non-umani, se fossero umani,\Nquella gente verrebbe messa in galera, no?",5.33999999999992,2,68,12.7340823970039,34,"https://youtu.be/Jaok_8MNntQ?t=1907",FALSE,FALSE,FALSE,0
"1270",247,"non voglio essere razzista ma magari,\Nper esempio la domenica, faccio un eccezione?""",5.34000000000015,2,68,12.7340823970034,37,"https://youtu.be/Jaok_8MNntQ?t=1656",FALSE,FALSE,FALSE,0
"1271",311,"- ""Non c'è alcuna differenza.""\N- ""Non c'è alcuna differenza?""",3.29999999999995,2,42,12.7272727272729,21,"https://youtu.be/Jaok_8MNntQ?t=2003",FALSE,FALSE,FALSE,0
"1272",970,"A volte le persone sono attirate da una foto\Nla maggior parte delle persone",4.88000000000011,2,62,12.7049180327866,36,"https://youtu.be/Jaok_8MNntQ?t=5852",FALSE,FALSE,FALSE,0
"1273",1616,"26. ok, chiudere la conversazione,\NChiudete sempre le conversazioni di outreach",5.03999999999905,2,64,12.6984126984151,39,"https://youtu.be/Jaok_8MNntQ?t=10469",FALSE,FALSE,FALSE,0
"1274",972,"è smettere di parlare, è difficile,\Nti senti intrappolato in quella posizione",5.03999999999996,2,64,12.6984126984128,36,"https://youtu.be/Jaok_8MNntQ?t=5862",FALSE,FALSE,FALSE,0
"1275",1310,"questi video?"". Cioè a volte sì,\Nma in questo approccio, con questo aggiornamento,",5.04000000000087,2,64,12.6984126984105,41,"https://youtu.be/Jaok_8MNntQ?t=8184",FALSE,FALSE,FALSE,0
"1276",30,"uh quasi 200, penso di non aver nemmeno controllato\Nle cifre negli ultimi due giorni, ma",5.35999999999999,2,68,12.6865671641791,39,"https://youtu.be/Jaok_8MNntQ?t=235",FALSE,FALSE,FALSE,0
"1277",449,"per tutti voi, quindi restate fino alla fine,\Nfino a quando questa presentazione sarà conclusa.",6.14999999999964,2,78,12.682926829269,42,"https://youtu.be/Jaok_8MNntQ?t=2792",FALSE,FALSE,FALSE,0
"1278",36,"Quindi per noi è un periodo dell'anno fantastico,\Nma viste le restrizioni è una campagna",5.68000000000001,2,72,12.6760563380282,40,"https://youtu.be/Jaok_8MNntQ?t=271",FALSE,FALSE,FALSE,0
"1279",1377,"e allora i cani? beh si se dovessi mangiare un cane\Nlo farei vi si ritorcerà subito contro",5.68000000000029,2,72,12.6760563380275,40,"https://youtu.be/Jaok_8MNntQ?t=8671",FALSE,FALSE,FALSE,0
"1280",727,"ognuno di noi è divento vegano, di sicuro.\NC'è una storia che ho su YouTube di Gary Yourofsky.",5.75999999999931,2,73,12.6736111111126,40,"https://youtu.be/Jaok_8MNntQ?t=4466",FALSE,FALSE,FALSE,0
"1281",656,"non dovremmo aspettarci che glie ne\Nimporti un granché di questi fenomeni, o no?",5.13000000000011,2,65,12.670565302144,35,"https://youtu.be/Jaok_8MNntQ?t=4029",FALSE,FALSE,FALSE,0
"1282",454,"...concentratevi molto di più... se lo applicherete...\NVoglio dire è così facile diventare vegani...",5.92000000000007,2,75,12.6689189189188,39,"https://youtu.be/Jaok_8MNntQ?t=2823",FALSE,FALSE,FALSE,0
"1283",72,"sul mio profilo Instagram. Non ricordo cosa\Nho detto di preciso ma ho detto qualcosa del genere,",6.15999999999997,2,78,12.6623376623377,42,"https://youtu.be/Jaok_8MNntQ?t=522",FALSE,FALSE,FALSE,0
"1284",848,"che lo facciano e basta. La conclusione migliore è:\N""Quindi, cosa pensi di fare?"" È molto importante che",6.39999999999964,2,81,12.6562500000007,41,"https://youtu.be/Jaok_8MNntQ?t=5144",FALSE,FALSE,FALSE,0
"1285",706,"Ok ragazzi, vorrei che prestaste attenzione\Na questo punto perché ho realizzato.",5.31999999999971,2,67,12.5939849624067,37,"https://youtu.be/Jaok_8MNntQ?t=4339",FALSE,FALSE,FALSE,0
"1286",1370,"ve lo sto solo segnalando in questo in questo\Nworkshop ragazzi e dovete",4.71999999999935,2,59,12.5000000000017,37,"https://youtu.be/Jaok_8MNntQ?t=8623",FALSE,FALSE,FALSE,0
"1287",1124,"Grazie mille Jeanette, apprezzo il tuo commento.",3.19999999999982,1,40,12.5000000000007,40,"https://youtu.be/Jaok_8MNntQ?t=6842",FALSE,FALSE,FALSE,0
"1288",1100,"per questioni mediche? Indirizzali\Nverso tutti i pareri medici",4.23999999999978,2,53,12.5000000000006,30,"https://youtu.be/Jaok_8MNntQ?t=6678",FALSE,FALSE,FALSE,0
"1289",27,"sarà molto difficile che\Nvenga fatto qualsiasi cubo. Io farò",4,2,50,12.5,29,"https://youtu.be/Jaok_8MNntQ?t=213",FALSE,FALSE,FALSE,0
"1290",78,"e credo di aver detto questo sul mio\Npost Instagram, tutto ciò è una",4.32000000000005,2,54,12.4999999999999,29,"https://youtu.be/Jaok_8MNntQ?t=558",FALSE,FALSE,FALSE,0
"1291",55,"visto che è da tanto che non lo faccio.",2.40000000000003,1,30,12.4999999999998,30,"https://youtu.be/Jaok_8MNntQ?t=395",FALSE,FALSE,FALSE,0
"1292",1201,"stare in piedi di fronte a non-vegani e sputare\Ntutte queste informazioni verso di loro",5.76000000000022,2,72,12.4999999999995,38,"https://youtu.be/Jaok_8MNntQ?t=7419",FALSE,FALSE,FALSE,0
"1293",236,"forse una volta alla settimana, invece...\NIo non penso che",3.60000000000014,2,45,12.4999999999995,32,"https://youtu.be/Jaok_8MNntQ?t=1598",FALSE,FALSE,FALSE,0
"1294",1053,"No, non è questo.",0.960000000000036,1,12,12.4999999999995,12,"https://youtu.be/Jaok_8MNntQ?t=6344",FALSE,FALSE,FALSE,0
